Water_Depth_cm,Soil_Moisture_%,Tank_Level_%,ET_mm_day,Rainfall_Predicted_mm,Crop_Stage,CWR_mm
0.0,85.4,46.5,5.48,0.0,5,20.44
5.52,92.8,62.0,8.87,16.2,3,0.0
3.61,93.2,81.3,4.38,0.28,3,11.0
2.43,92.6,99.4,9.85,6.62,2,5.48
0.39,63.4,24.0,6.38,2.35,2,46.11
3.58,94.7,81.6,5.28,1.0,2,7.28
4.63,92.2,79.2,5.54,0.0,3,8.54
16.49,93.6,37.5,9.61,7.72,4,2.25
5.24,94.7,30.8,4.37,4.31,1,100.64
0.32,76.4,48.9,5.1,0.0,4,166.85
12.31,99.1,31.3,9.09,3.85,4,40.4
0.25,55.8,86.7,6.59,0.0,2,47.51
4.03,97.4,48.5,5.04,0.0,2,8.04
0.0,72.5,37.7,5.96,4.83,5,64.45
0.21,76.0,86.5,5.27,8.12,1,103.74
5.42,95.2,59.3,5.73,1.59,4,102.94
0.0,90.1,42.7,6.25,0.0,5,9.25
0.0,96.4,59.9,5.1,0.0,5,8.1
9.86,96.7,25.0,8.9,0.0,4,36.41
0.4,56.6,81.8,9.36,0.0,4,166.01
13.47,94.2,70.6,6.81,0.0,4,25.15
16.28,92.4,49.2,6.63,0.0,4,7.17
4.6,95.7,59.5,5.5,9.62,2,0.0
14.06,91.7,46.2,9.8,0.0,4,25.57
0.0,87.9,20.6,9.0,12.58,5,0.0
1.03,97.1,99.4,6.59,7.03,2,8.92
14.88,93.1,88.2,9.2,0.83,4,14.5
0.22,52.9,87.3,8.65,3.3,4,167.78
7.02,99.5,20.2,9.53,0.0,4,53.1
0.0,80.6,62.9,6.39,0.0,5,43.97
0.0,94.1,90.8,5.29,0.0,5,8.29
4.53,90.2,45.2,9.91,6.84,3,2.79
2.96,95.5,30.1,4.72,3.68,2,4.46
14.07,91.0,59.2,6.25,0.0,1,18.51
0.2,77.7,62.7,4.69,7.91,1,101.31
16.22,93.5,82.5,5.75,4.32,1,4.42
9.26,91.1,58.2,5.09,0.0,4,65.49
12.75,91.0,37.9,9.96,0.0,4,40.73
8.7,98.4,99.6,5.29,0.0,1,71.28
2.13,91.0,98.2,6.15,1.78,2,16.05
3.36,96.8,45.1,9.39,0.0,3,21.59
0.3,61.0,87.6,6.92,14.71,4,0.0
16.04,96.5,80.8,8.71,2.07,4,9.58
2.42,92.3,30.7,6.09,0.0,2,14.94
14.9,98.0,66.2,6.82,5.87,1,0.0
3.5,90.8,53.4,4.76,0.61,3,12.13
3.19,92.7,41.7,5.98,0.13,2,8.85
3.02,99.1,89.7,4.79,3.39,2,4.4
0.0,96.7,35.9,5.41,0.0,5,8.41
17.49,98.1,48.8,6.5,0.37,1,9.13
4.47,93.8,17.6,5.93,0.0,2,0.0
2.23,93.3,85.4,9.11,0.13,3,34.09
0.12,64.7,94.7,5.2,0.0,3,58.78
9.92,92.6,78.9,6.39,3.56,1,56.67
4.11,92.3,60.7,4.36,14.54,3,0.0
3.27,91.0,48.3,8.97,0.0,2,13.77
15.8,99.4,97.9,9.01,3.59,4,9.68
0.0,86.4,71.7,5.07,3.79,5,13.64
11.29,98.2,38.4,4.57,0.0,1,44.63
5.76,92.4,77.4,9.41,10.25,3,0.0
0.0,56.8,96.0,6.7,9.62,5,44.96
17.93,96.1,46.2,9.8,0.0,4,0.0
0.0,87.4,53.3,6.33,1.76,5,14.4
0.05,82.3,98.4,4.34,0.0,4,169.51
15.65,94.2,79.4,9.05,0.0,4,13.52
3.0,97.6,57.2,6.51,6.3,2,0.0
0.0,47.4,24.5,6.01,0.0,5,77.87
1.3,98.4,36.2,6.49,0.0,3,36.44
5.53,96.5,79.4,6.19,0.0,3,4.72
15.66,90.6,89.9,4.9,2.49,4,5.41
0.0,87.6,62.9,5.0,0.0,5,14.15
0.0,93.6,32.7,6.41,0.0,5,9.41
13.33,93.9,74.3,5.76,13.29,4,0.0
1.35,93.1,35.5,4.67,0.0,2,24.17
0.05,65.5,73.3,9.69,0.0,4,169.45
0.0,86.8,46.0,4.45,3.53,5,12.23
0.23,72.4,65.5,6.23,0.0,4,167.72
0.0,98.3,63.9,9.52,0.0,5,14.39
5.45,93.7,45.8,6.92,0.0,1,105.39
16.63,90.5,27.7,9.31,0.0,4,3.73
0.0,81.2,42.1,6.03,0.0,5,41.39
3.38,93.0,46.6,9.2,3.94,3,16.63
0.0,97.2,62.3,5.51,0.0,5,8.51
1.04,92.9,58.7,5.49,0.0,2,28.06
13.7,95.5,84.9,6.43,7.74,1,5.87
0.01,56.3,36.9,4.78,0.0,3,59.92
15.07,96.6,15.4,4.05,1.95,1,0.0
4.02,93.9,73.2,4.84,0.0,3,7.84
2.6,90.4,27.9,6.93,0.0,3,23.93
4.78,91.1,99.6,6.48,0.0,3,9.48
0.0,88.2,93.1,5.17,2.57,5,10.28
15.21,98.3,55.9,8.72,0.0,4,13.47
11.01,94.6,52.4,9.02,0.0,4,59.68
0.25,66.4,28.9,5.66,4.39,4,167.48
16.53,98.3,65.3,5.77,4.61,4,4.16
3.79,99.6,32.8,5.28,0.0,3,10.34
2.61,94.2,16.1,6.13,0.0,2,2.6
5.1,90.5,48.7,4.47,0.0,3,7.47
0.35,70.3,27.9,9.94,0.0,1,196.51
3.61,97.1,54.1,6.0,0.0,2,9.0
2.21,94.2,66.7,6.87,0.29,2,17.45
3.58,94.0,41.4,5.58,11.69,3,0.0
2.47,92.1,25.7,8.61,0.0,2,3.89
3.93,93.5,75.1,9.55,4.87,3,9.59
0.0,89.4,67.4,6.09,3.32,5,7.34
0.0,83.3,93.4,6.31,0.16,5,34.47
0.36,59.1,47.1,5.59,1.0,2,46.39
16.33,95.6,85.6,9.19,13.25,4,0.0
0.08,64.1,50.0,5.36,3.39,1,199.22
0.0,85.9,87.7,5.36,0.22,5,18.83
0.0,47.8,20.5,5.34,0.0,5,76.81
0.0,94.0,66.7,5.55,0.0,5,8.55
3.21,94.7,91.7,9.4,1.89,2,12.09
0.34,51.0,64.1,4.54,0.0,3,56.61
14.59,91.4,80.4,9.38,0.0,4,19.0
1.31,92.3,83.5,8.7,8.27,3,13.96
3.51,99.6,28.0,5.38,0.0,3,13.27
0.25,51.9,78.5,6.25,2.29,4,167.48
0.0,88.9,30.0,5.53,3.29,5,8.16
15.78,92.6,38.0,8.99,9.61,4,0.0
16.86,92.2,37.6,6.28,0.0,1,9.28
0.0,80.4,23.1,5.13,8.59,5,6.37
0.22,70.2,37.0,6.13,2.54,2,47.83
0.0,92.2,75.6,4.51,0.0,5,7.51
1.78,93.9,99.7,5.45,0.8,2,19.88
0.0,94.2,75.1,6.93,0.0,5,9.93
0.0,51.5,32.4,5.88,2.27,1,199.98
4.16,98.0,56.9,5.2,0.0,2,8.2
0.18,55.6,88.0,9.2,0.0,4,168.2
3.24,93.6,61.5,9.49,15.88,2,0.0
15.02,90.1,27.0,5.17,2.26,1,0.0
0.0,59.0,34.5,6.0,9.0,5,41.97
0.2,79.9,63.0,5.72,0.0,2,47.97
4.1,95.2,88.0,6.57,15.08,3,0.0
0.39,82.4,32.8,5.75,0.0,2,46.09
0.0,91.9,95.2,5.32,0.0,5,8.32
4.53,91.6,99.1,9.63,7.3,3,2.45
0.24,74.2,23.7,5.27,7.25,2,22.16
2.06,91.1,82.5,6.16,0.0,2,18.6
0.0,89.7,21.9,9.74,0.74,5,2.94
0.0,89.1,26.7,6.41,0.0,5,2.36
14.12,95.3,32.1,9.88,0.0,4,24.97
19.75,90.6,39.7,5.57,0.0,1,2.49
11.25,96.6,71.6,9.5,6.18,4,20.16
3.69,91.9,96.3,5.88,4.19,3,7.76
2.47,92.9,77.8,5.36,4.74,2,8.87
0.0,87.6,92.0,6.87,0.0,5,16.1
4.7,98.0,78.6,9.27,4.3,2,2.97
11.75,99.0,91.6,5.87,1.29,4,40.08
0.0,93.0,19.5,7.0,0.0,5,0.0
16.78,94.7,61.3,9.04,0.0,4,2.21
5.85,99.7,62.1,5.1,6.94,1,37.07
0.0,93.7,46.1,6.58,0.0,5,9.58
0.39,54.6,38.0,6.23,7.18,2,46.14
0.0,89.3,88.0,6.68,8.56,5,0.0
0.06,73.8,41.0,8.75,2.62,4,169.37
14.99,97.1,53.9,5.78,0.0,1,8.88
2.52,95.5,81.6,6.29,10.49,2,0.0
0.0,95.5,41.7,6.36,4.52,5,4.84
14.13,98.0,69.1,9.38,2.26,4,21.65
15.08,99.6,25.8,6.71,6.11,4,0.0
12.06,90.5,37.6,8.86,0.0,4,47.41
16.28,97.6,68.8,6.79,6.97,1,0.0
12.48,98.7,75.6,5.75,3.57,1,30.36
1.23,94.8,86.3,9.27,1.0,2,33.31
9.55,95.4,95.2,6.31,3.59,1,60.27
3.54,90.4,60.3,4.27,0.0,2,7.27
0.35,62.4,57.5,8.93,3.07,4,166.48
0.0,97.0,16.7,8.65,3.92,5,0.0
0.1,81.6,86.0,5.79,0.0,4,168.99
1.21,95.1,28.9,5.48,10.16,2,0.0
16.19,92.9,60.1,6.33,1.22,4,8.11
13.41,90.4,89.7,9.86,0.0,4,33.07
4.26,96.8,95.3,6.3,5.39,3,0.0
15.65,91.9,33.2,6.05,1.82,4,7.23
0.07,50.7,21.9,4.04,8.7,1,68.49
0.0,66.0,64.7,5.69,13.72,5,0.0
8.21,99.7,51.1,8.52,5.58,4,33.97
17.82,98.4,18.1,6.19,2.11,1,0.0
0.39,58.5,29.6,5.9,0.0,2,46.08
16.39,92.4,17.0,5.57,0.0,1,0.0
16.02,92.9,53.4,9.36,0.0,4,9.76
4.16,95.5,93.8,4.55,0.0,3,7.55
0.0,90.1,23.3,6.11,0.0,5,0.0
3.26,98.3,77.4,5.12,1.36,2,6.76
3.51,94.9,27.9,5.94,0.0,2,8.94
2.78,98.4,50.7,9.29,0.0,3,28.17
14.27,96.4,54.4,5.7,8.33,4,3.08
0.0,89.7,93.4,9.1,2.69,5,11.75
0.0,90.4,16.0,5.85,0.0,5,0.0
11.5,95.8,26.5,6.42,0.0,4,22.2
0.0,74.7,22.3,6.85,7.17,5,11.01
6.35,91.6,80.4,8.5,10.07,4,0.0
0.0,88.9,33.0,9.07,0.0,5,17.14
0.0,89.8,90.0,4.4,0.0,5,8.0
3.83,92.5,75.1,4.91,0.0,3,9.57
1.92,93.3,18.0,8.53,0.0,2,5.13
15.94,97.8,82.2,6.07,0.0,4,9.07
2.21,97.6,27.0,6.33,0.0,2,3.44
0.18,57.8,43.2,5.23,4.63,2,48.21
1.2,99.3,91.8,4.04,0.0,2,24.99
15.57,92.8,66.4,5.58,0.0,4,8.58
3.03,95.2,65.5,5.55,5.22,2,0.0
2.55,99.8,79.8,5.31,0.0,2,12.79
0.0,94.5,34.1,6.5,2.48,5,7.02
0.32,74.4,44.7,6.41,0.0,1,196.77
15.6,97.5,88.0,5.02,0.0,4,8.02
1.33,92.2,85.5,6.16,0.0,3,35.83
0.0,90.1,61.3,6.55,0.0,5,9.55
1.98,91.0,72.3,4.2,1.18,3,26.19
1.96,99.3,61.3,8.55,0.0,3,36.72
15.55,91.7,70.8,5.0,7.14,4,0.0
1.12,96.1,22.8,6.07,0.0,2,5.57
11.26,90.4,15.9,5.74,0.0,1,9.23
0.27,51.4,67.6,5.94,9.2,3,57.28
3.56,90.2,31.6,9.83,0.0,3,19.79
0.0,92.6,33.6,4.59,0.0,5,7.59
16.5,92.7,45.3,5.38,0.0,4,5.0
3.46,98.2,71.5,5.79,0.0,2,8.79
0.0,91.1,47.2,5.57,4.61,5,3.96
1.72,96.1,44.0,9.99,1.41,2,28.04
14.15,92.5,41.5,5.64,4.82,4,12.31
3.3,91.1,97.4,5.5,0.0,2,8.5
15.94,93.0,41.7,6.5,0.0,4,9.5
0.14,69.5,69.6,5.2,4.25,2,48.65
4.64,95.6,85.4,4.29,5.61,3,0.0
3.06,99.5,52.7,6.57,0.73,2,8.84
15.29,94.7,88.7,4.12,3.41,4,3.71
5.94,98.5,73.9,6.74,0.5,1,99.8
13.66,97.2,87.5,9.28,6.78,4,8.67
3.52,92.0,42.5,5.71,0.0,2,8.71
1.32,91.4,36.5,5.37,0.0,2,25.19
3.81,96.9,70.1,9.52,0.0,2,11.87
15.5,96.4,96.7,5.03,0.31,1,7.72
14.63,97.8,61.2,5.07,0.0,1,11.74
0.38,78.9,84.6,6.75,0.0,1,196.15
14.77,90.7,95.9,5.55,1.28,1,9.56
7.8,92.2,41.3,5.21,0.0,1,80.22
0.39,80.6,54.0,5.32,0.0,1,196.12
14.09,90.6,15.1,6.52,0.0,1,3.72
0.0,94.9,29.1,6.15,0.0,5,9.15
4.9,91.5,87.5,6.42,0.0,3,9.42
2.53,91.7,96.5,5.96,4.26,3,19.43
0.0,91.4,96.5,5.66,17.24,5,0.0
0.0,47.9,88.2,8.95,1.47,5,179.43
0.0,97.5,33.3,6.95,3.58,5,6.38
0.02,55.4,46.6,8.55,0.0,4,169.83
3.28,99.4,91.3,5.57,0.0,3,15.78
8.89,98.4,46.0,5.45,1.01,1,68.53
16.29,97.9,43.3,5.35,0.0,4,7.05
0.28,68.7,58.6,5.53,5.52,2,47.19
16.77,100.0,23.0,5.39,0.0,4,2.3
18.61,91.0,43.2,5.4,0.0,1,8.4
1.11,97.6,42.1,9.06,0.0,3,47.06
4.18,93.1,34.3,6.09,0.0,3,9.09
0.0,91.4,22.0,6.96,9.32,5,0.0
1.88,90.6,85.8,9.73,0.0,3,38.98
15.1,98.9,58.5,5.48,0.84,4,7.64
0.01,61.2,59.5,5.68,7.68,1,124.28
4.06,94.1,86.0,9.6,0.0,3,14.49
16.17,91.6,28.5,5.03,17.84,4,0.0
11.37,95.4,39.9,4.39,0.0,1,43.65
0.0,81.5,87.0,6.64,3.24,5,37.2
17.53,99.0,77.1,9.68,0.0,4,0.0
12.61,99.9,66.7,6.72,0.0,1,33.61
0.14,81.1,45.5,6.59,0.22,2,48.64
4.18,97.5,51.1,6.52,2.68,3,6.84
3.12,99.3,50.4,5.86,0.0,2,8.86
3.26,90.2,95.7,6.09,9.03,3,2.97
1.02,90.1,85.9,9.25,0.0,2,36.85
6.95,91.5,59.9,4.52,0.0,4,88.04
16.06,93.0,48.5,8.71,0.0,4,9.43
0.36,80.6,25.4,5.52,0.0,3,55.89
0.37,76.8,18.8,5.44,0.0,2,46.28
18.02,94.1,44.4,4.97,0.0,1,7.97
4.58,95.9,55.4,9.84,0.0,3,14.19
0.23,80.3,73.3,6.58,0.0,4,167.68
0.39,66.4,89.7,6.16,1.73,3,56.05
0.37,79.7,55.3,5.73,2.07,3,56.34
7.62,90.2,37.8,6.75,1.98,4,81.58
3.39,97.7,40.8,5.55,0.0,3,14.63
15.29,90.4,45.2,5.27,4.7,4,3.57
12.26,97.1,94.2,5.4,4.15,1,31.64
1.17,93.2,20.0,6.86,0.0,2,5.63
2.05,92.6,54.8,6.94,0.0,2,19.42
4.12,99.6,67.8,4.34,3.07,3,4.27
4.81,95.1,60.2,5.93,0.0,3,8.93
16.47,98.9,78.1,5.71,0.0,1,8.71
0.0,85.7,89.9,5.53,13.24,5,0.0
12.24,94.1,87.2,8.81,0.0,4,45.34
4.35,98.0,35.4,9.95,3.62,3,10.73
3.41,92.8,93.8,5.87,0.0,2,8.87
16.41,96.4,81.9,5.81,0.0,4,5.95
15.02,91.2,34.4,6.5,0.0,1,9.5
15.79,94.8,48.3,9.62,4.1,4,9.8
2.0,92.8,42.6,9.65,8.61,2,6.45
0.0,48.6,53.9,5.09,0.0,5,150.55
15.34,92.9,70.8,5.32,0.0,1,8.32
0.02,74.6,48.0,4.49,8.23,2,42.73
5.96,97.4,73.1,8.58,0.0,4,110.39
0.17,82.0,16.9,4.33,0.0,1,124.17
3.16,93.4,50.2,5.52,0.0,2,8.52
3.24,94.6,84.3,5.73,0.0,2,8.73
6.88,90.7,47.9,5.44,0.0,1,89.63
1.35,98.6,64.4,9.51,2.94,2,29.94
15.47,91.5,72.2,9.87,16.21,4,0.0
0.0,94.0,40.6,5.75,6.18,5,0.0
14.58,90.4,58.4,8.53,0.0,4,18.1
9.07,97.2,48.3,9.75,4.76,4,77.44
13.68,94.9,50.2,6.5,0.0,1,22.7
13.83,95.1,53.5,5.25,0.0,4,19.9
2.99,98.1,79.9,6.83,0.0,2,9.92
0.0,87.3,43.8,5.47,0.0,5,15.57
5.85,99.8,40.6,4.43,2.21,4,96.74
0.35,79.5,95.3,5.08,10.92,2,0.0
3.96,98.4,84.4,5.69,0.0,3,9.05
0.09,52.6,22.2,5.53,0.0,2,49.13
2.85,94.9,52.0,4.59,0.0,2,9.06
2.74,96.8,62.9,8.55,0.0,2,16.25
3.97,92.2,92.8,5.79,15.3,2,0.0
1.51,92.5,43.1,5.26,6.99,2,6.45
12.16,97.8,27.3,6.32,0.0,4,18.85
4.43,91.8,85.8,5.98,0.0,2,5.7
12.8,93.6,66.5,9.94,0.0,4,40.22
8.99,97.4,95.0,5.24,0.0,1,68.38
0.0,84.0,91.9,5.89,6.19,5,9.58
18.44,97.3,19.4,4.35,19.96,1,0.0
0.0,85.8,99.9,6.01,10.58,5,0.0
15.06,98.1,85.8,9.55,0.0,4,14.43
0.0,86.1,76.6,6.76,0.49,5,19.46
0.0,87.6,95.9,6.46,0.0,5,15.64
0.14,61.7,40.1,5.21,4.89,4,168.63
16.0,92.5,31.6,8.63,0.0,4,10.04
0.12,75.9,36.2,5.5,0.0,2,48.81
3.92,95.5,45.3,9.48,0.0,3,15.26
0.35,82.2,77.1,6.76,0.0,2,46.49
0.13,66.4,57.3,6.41,0.0,1,198.7
3.42,91.3,45.4,6.88,1.57,2,8.3
14.26,96.5,16.6,5.71,1.08,1,3.01
2.77,97.9,32.9,6.57,15.47,2,0.0
4.56,90.1,62.8,6.68,0.0,3,9.68
0.26,76.3,35.5,9.5,0.0,4,167.43
0.25,79.2,21.4,5.79,0.0,2,47.53
0.0,63.0,90.0,5.8,0.0,1,199.97
2.46,96.0,77.1,6.61,0.86,2,14.17
12.75,92.1,43.0,5.59,3.32,4,27.73
0.0,94.8,52.8,6.57,0.0,5,9.57
19.28,94.0,74.0,5.33,12.36,1,0.0
4.61,90.9,71.1,5.29,0.0,3,8.29
0.0,87.4,30.2,5.61,19.73,5,0.0
1.84,91.6,23.6,4.4,0.0,2,3.8
8.23,98.0,67.5,6.3,0.53,1,76.47
3.15,92.9,71.2,9.46,0.25,2,14.04
3.42,100.0,28.1,5.73,0.0,3,14.56
16.26,91.0,52.7,8.98,4.36,4,7.39
1.28,92.6,79.4,6.29,8.72,2,7.1
0.0,75.6,18.4,4.83,0.0,5,29.35
3.98,99.6,29.9,5.28,7.54,3,0.0
4.73,99.3,30.7,6.55,0.0,3,9.55
2.73,90.8,43.7,4.24,5.28,2,0.0
2.46,95.2,50.3,5.8,0.37,2,13.81
8.25,90.8,85.5,6.31,2.73,1,74.03
0.0,58.6,62.5,6.78,0.0,5,118.92
0.06,76.9,30.5,8.95,0.0,4,169.39
1.08,90.1,85.3,6.03,0.0,2,28.27
3.25,90.4,34.0,5.94,1.87,3,14.59
4.77,99.3,54.8,4.05,4.06,3,2.99
10.02,91.0,66.1,6.47,3.18,1,56.14
13.9,94.5,46.9,9.12,0.0,1,26.56
0.05,72.7,72.8,5.04,0.0,2,49.5
1.25,95.3,31.8,5.28,2.81,2,23.0
0.0,91.1,91.1,6.71,19.33,5,0.0
0.12,53.7,47.6,8.5,13.01,2,0.0
0.0,93.6,76.7,5.11,0.0,5,8.11
0.0,88.4,98.8,4.23,9.24,5,0.0
0.07,66.1,71.1,6.74,0.0,4,169.31
4.16,97.3,15.4,8.54,0.0,3,6.63
0.0,88.7,71.6,4.29,1.26,5,9.49
0.32,69.9,44.9,9.47,3.1,2,46.8
0.23,78.6,91.0,6.96,0.0,3,57.74
0.0,97.4,41.4,9.39,0.0,5,14.25
8.38,97.0,45.8,4.9,6.37,1,27.09
14.19,95.5,60.2,9.44,19.05,4,0.0
2.28,98.9,44.8,6.78,4.67,2,12.33
0.0,90.4,27.3,5.15,2.53,5,0.0
17.83,93.3,95.5,5.6,0.0,1,8.6
0.1,61.9,92.4,4.77,0.0,4,168.97
16.01,94.8,40.1,6.3,0.0,4,9.3
0.32,51.3,98.7,9.82,1.6,4,166.76
12.24,92.2,69.7,4.77,9.98,4,10.15
16.49,97.3,41.6,6.77,0.0,1,9.77
8.94,94.8,73.1,6.47,0.0,4,70.07
3.03,96.8,86.8,9.25,2.54,2,11.17
2.8,94.5,84.3,5.36,0.0,2,10.37
0.0,89.7,60.2,4.94,0.0,5,8.75
4.57,90.5,68.0,9.37,0.0,2,4.27
2.68,99.6,86.7,5.2,0.0,2,11.44
2.66,94.6,64.0,6.02,0.0,2,12.37
3.41,95.4,20.4,5.07,0.47,3,6.77
3.75,90.4,43.2,8.73,0.0,3,16.35
0.35,78.0,33.9,9.05,3.23,3,56.52
0.0,90.9,43.4,4.25,13.75,5,0.0
3.73,96.6,71.7,5.86,19.68,2,0.0
1.03,94.7,59.5,9.12,3.91,2,32.08
0.0,60.5,79.5,9.32,6.44,3,59.96
0.0,47.6,54.4,5.01,0.0,5,153.67
17.7,91.0,69.4,6.61,8.69,1,0.0
0.0,86.1,33.0,5.37,0.0,5,18.59
0.0,61.2,20.2,5.83,0.0,5,54.41
0.0,70.0,49.9,5.07,0.0,5,77.97
2.93,94.9,83.4,6.93,0.0,2,10.68
13.23,99.5,30.2,8.52,0.0,4,33.62
14.14,95.5,98.2,9.63,4.36,4,19.45
2.33,92.9,72.6,5.73,0.0,2,15.41
17.27,96.6,39.0,6.29,0.0,1,9.29
0.0,87.9,74.6,6.15,0.94,5,13.68
3.52,99.3,91.9,9.04,0.0,2,13.84
3.07,92.5,24.9,6.62,0.0,2,0.0
4.47,97.5,34.1,5.52,0.0,2,5.34
4.8,92.7,60.0,6.2,13.41,3,0.0
7.94,92.9,58.6,6.3,0.0,1,79.94
13.51,94.5,48.0,6.2,0.0,1,24.05
0.14,79.2,43.0,6.45,0.0,4,168.64
2.98,94.6,91.1,9.23,0.0,3,25.82
4.65,93.2,25.7,6.62,18.77,3,0.0
5.52,90.3,83.2,5.91,0.0,1,103.74
6.19,96.6,49.2,5.66,0.0,1,96.77
2.34,97.4,72.2,6.46,7.17,2,3.57
1.35,96.5,96.8,5.96,0.0,2,25.46
0.38,70.7,15.8,9.7,13.93,3,0.0
0.0,89.8,35.1,8.86,3.57,5,10.11
14.23,95.3,45.7,9.94,9.52,4,5.11
0.25,69.1,72.1,8.6,0.0,3,57.46
0.21,79.6,98.4,5.14,1.63,1,197.94
16.32,100.0,24.9,8.73,10.93,4,0.0
0.0,98.9,42.1,6.48,0.53,5,8.95
16.81,93.4,18.8,6.38,0.0,1,0.0
16.52,96.2,16.7,9.93,0.0,4,4.82
0.09,63.2,83.3,9.77,0.0,3,59.12
0.0,91.0,37.8,5.53,10.3,5,0.0
16.88,93.4,96.3,6.54,8.72,1,0.0
11.29,92.7,79.6,6.84,14.52,4,0.0
0.0,69.0,78.2,6.97,0.0,5,84.09
6.18,91.6,84.9,5.33,18.02,1,0.0
3.95,98.1,51.1,5.64,3.72,2,4.91
3.55,95.0,45.3,4.91,8.1,2,0.0
2.84,96.7,17.4,5.4,0.0,3,10.0
0.0,89.0,52.7,6.31,0.0,5,11.91
0.4,61.9,98.5,9.49,8.69,4,143.42
5.83,96.8,61.4,9.66,17.57,3,0.0
3.54,96.3,40.2,9.2,0.86,3,18.3
5.71,92.5,72.2,5.37,0.0,1,101.25
5.88,91.1,83.3,5.78,9.48,4,36.19
1.08,99.4,71.1,6.72,7.38,3,12.6
0.0,60.0,45.0,9.66,0.0,5,135.68
17.88,90.8,18.6,6.88,0.0,1,0.0
0.0,86.6,17.1,6.32,1.75,5,3.29
0.0,88.6,82.7,6.53,0.87,5,12.27
3.82,94.0,53.4,4.83,0.0,3,9.65
0.08,84.9,64.3,5.43,0.0,3,59.19
16.72,93.4,40.1,4.29,1.73,4,2.8
0.0,81.6,86.5,9.54,2.0,5,48.51
0.0,88.8,60.9,6.1,0.0,5,12.15
0.37,64.6,99.4,6.64,0.0,3,56.32
17.19,95.4,99.8,5.14,1.48,1,6.65
0.0,85.9,89.3,6.25,0.0,5,19.92
15.2,94.0,97.1,5.89,2.77,1,6.12
1.81,95.1,81.4,5.8,11.32,2,0.0
0.26,82.8,94.8,5.44,0.0,1,197.36
0.0,63.2,74.8,4.16,4.79,5,93.61
0.22,66.0,91.0,4.95,3.05,4,167.79
8.03,99.5,95.4,4.8,0.0,4,77.46
3.13,99.3,57.5,6.54,0.0,2,9.54
5.79,90.9,24.6,6.55,6.17,3,0.0
2.37,98.7,24.0,5.9,0.0,2,3.04
11.98,97.0,71.2,9.95,0.0,4,49.57
0.0,91.1,63.7,6.41,12.06,5,0.0
2.55,93.0,79.7,8.74,2.61,2,15.67
8.49,97.1,16.3,5.93,0.0,4,37.01
1.35,92.4,31.7,6.96,0.0,2,26.49
1.33,98.3,32.4,9.4,2.41,3,42.15
14.19,98.0,38.5,6.45,0.0,1,17.59
12.31,96.1,46.3,9.22,7.28,4,14.64
2.61,99.4,27.3,6.21,18.91,2,0.0
0.22,52.1,80.4,5.89,0.0,3,57.81
16.92,99.3,74.0,5.68,0.53,1,8.16
3.95,95.7,98.9,9.07,8.87,3,0.0
16.81,94.5,39.6,6.28,0.0,4,0.0
0.0,71.3,30.5,4.17,0.0,5,72.64
14.78,91.9,43.9,8.82,9.14,4,2.23
13.88,94.9,42.9,4.83,0.51,4,18.5
13.26,97.4,41.5,6.68,2.87,1,24.17
0.24,82.2,96.9,9.02,0.0,3,57.65
0.0,91.4,69.5,9.42,5.0,5,8.53
4.02,95.7,99.5,5.33,0.0,2,8.33
0.1,80.5,53.3,9.42,0.0,1,199.05
2.49,91.5,44.4,5.75,8.56,2,2.13
4.67,99.7,29.5,8.73,17.97,3,0.0
16.39,94.4,34.1,9.27,9.98,4,0.0
15.91,97.6,15.0,5.03,8.87,1,0.0
11.59,94.4,67.1,5.31,0.0,1,42.44
1.25,99.7,68.3,6.07,0.0,2,26.59
0.0,83.1,56.9,6.84,0.0,5,35.99
0.3,70.9,47.0,5.29,1.18,3,56.97
13.13,98.7,52.4,6.67,0.0,1,28.39
0.0,91.4,63.0,5.79,7.62,5,0.0
12.84,99.8,93.0,5.98,0.0,1,30.62
3.2,96.4,98.4,8.52,0.0,2,13.24
4.47,99.1,20.3,5.28,1.54,3,3.37
0.0,93.5,42.6,5.79,1.89,5,6.9
5.84,91.8,29.3,9.22,0.57,3,0.0
5.78,98.9,89.3,6.17,7.92,1,37.36
15.12,90.4,49.6,5.06,7.66,1,0.0
0.0,87.3,71.3,6.28,1.92,5,14.4
0.0,97.2,97.3,5.66,8.26,5,0.0
3.61,99.8,53.4,4.86,0.0,2,7.86
10.16,97.1,22.4,6.8,2.47,1,11.14
2.22,92.0,74.4,6.89,0.0,3,27.69
12.69,93.7,96.9,6.72,0.0,1,32.83
2.36,90.4,46.6,8.79,2.18,3,29.9
4.64,99.9,39.0,4.76,13.72,2,0.0
17.58,91.3,43.7,4.27,5.46,1,0.0
15.75,91.4,69.1,5.93,0.0,1,8.93
0.0,88.5,30.7,6.6,6.38,5,2.8
2.51,96.2,75.2,9.46,0.0,2,19.93
9.89,98.2,84.8,9.26,0.0,4,71.06
16.14,92.6,98.1,4.91,1.14,4,6.77
0.0,80.9,29.6,5.85,0.0,5,42.2
15.31,99.2,92.7,9.18,0.0,4,14.01
0.34,55.7,29.7,4.9,0.0,4,166.59
0.14,61.8,48.4,5.56,8.56,4,122.95
0.3,77.2,15.3,5.77,2.21,4,131.86
18.32,90.2,47.3,6.03,0.0,1,9.03
0.08,51.4,26.8,5.31,4.16,1,173.91
17.04,98.4,50.7,6.76,0.0,1,9.76
